CustomerID,Coverage,Education,EmploymentStatus,Gender,Income,Location.Geo,Location.Code,Marital.Status,Monthly.Premium.Auto,Months.Since.Last.Claim,Months.Since.Policy.Inception,Number.of.Open.Complaints,Number.of.Policies,Policy.Type,Policy,Renew.Offer.Type,Sales.Channel,Total.Claim.Amount,Vehicle.Class,Vehicle.Size,Customer.Lifetime.Value
8753,Extended,High School or Below,Employed,M,65165,"29.1,77.4",Suburban,Married,126,14,18,1,1,Personal Auto,Personal L1,Offer2,Web,604.8,SUV,2,low
9644,Basic,College,Disabled,F,21114,"22.5,89.3",Suburban,Single,180,7,59,0,1,Personal Auto,Personal L3,Offer1,Call Center,864,Luxury Car,2,low
10522,Extended,High School or Below,Disabled,F,22081,"17.7,79.5",Suburban,Married,84,1,9,0,6,Special Auto,Special L3,Offer1,Agent,451.670309,Two-Door Car,3,low
10123,Basic,High School or Below,Employed,M,44279,"19.3,71.6",Suburban,Married,61,19,81,0,7,Corporate Auto,Corporate L3,Offer2,Web,400.294938,Two-Door Car,1,low
3258,Basic,High School or Below,Disabled,M,10375,"28.9,78.4",Suburban,Married,66,10,95,0,2,Personal Auto,Personal L3,Offer1,Branch,316.8,Two-Door Car,2,low
736,Basic,Doctor,Unemployed,M,0,"19.5,74.5",Rural,Married,70,14,57,0,4,Special Auto,Special L2,Offer2,Call Center,40.752864,Two-Door Car,2,low
6720,Premium,High School or Below,Employed,M,43758,"28.6,77",Suburban,Married,NA,16,29,0,1,Corporate Auto,Corporate L3,Offer1,Call Center,1129.929433,SUV,2,low
9951,Basic,NA,Employed,NA,60214,"NA,NA",NA,NA,67,1,50,0,NA,NA,NA,Offer2,Branch,10.475529,Two-Door Car,2,low
6735,Basic,Bachelor,Employed,M,92296,"28.6,78.4",Suburban,Married,69,4,65,0,1,Corporate Auto,Corporate L2,Offer2,Agent,331.2,Two-Door Car,2,low
5888,Basic,Bachelor,Unemployed,M,0,"17.4,79.7",Suburban,Single,62,27,14,0,3,Personal Auto,Personal L1,Offer3,Branch,434.26667,Two-Door Car,2,low
4637,Basic,Bachelor,Unemployed,M,0,"17.6,76.2",Suburban,Married,65,31,16,0,2,Special Auto,Special L2,Offer1,Agent,312,Two-Door Car,2,high
709,Basic,High School or Below,Employed,M,76358,"17.5,78.1",Rural,Divorced,63,31,72,NA,2,Personal Auto,Personal L3,Offer2,Agent,78.189401,Four-Door Car,2,high
4105,Basic,Bachelor,Employed,F,35625,"17.9,79.4",Urban,Married,65,10,56,1,3,Personal Auto,Personal L3,Offer2,Agent,288.572108,Four-Door Car,2,low
10412,Extended,College,Disabled,M,20545,"19.1,71.9",Suburban,Married,239,29,96,1,1,Personal Auto,Personal L3,Offer1,Call Center,1065.6,Luxury Car,2,low
6326,Basic,High School or Below,Employed,M,29590,"17.2,78.4",Suburban,Married,66,17,18,0,1,Corporate Auto,Corporate L3,Offer2,Agent,467.503236,Two-Door Car,3,low
8633,Extended,College,Medical Leave,M,16367,"29,77",Suburban,Married,94,2,99,0,9,Personal Auto,Personal L3,Offer1,Branch,515.569363,Four-Door Car,2,low
4531,Extended,High School or Below,Medical Leave,M,15323,"19.2,72.7",Suburban,Married,128,30,61,0,1,Personal Auto,Personal L3,Offer1,Agent,614.4,SUV,2,low
799,Basic,College,Employed,F,71888,"17.1,79.8",Suburban,Married,115,14,33,0,4,Personal Auto,Personal L3,Offer1,Agent,552,SUV,3,high
2901,NA,College,Employed,F,20368,"12.9,80.2",Suburban,Single,NA,24,76,NA,1,Personal Auto,Personal L3,Offer1,Agent,340.8,Four-Door Car,2,low
9745,Extended,Bachelor,Employed,M,25964,"28.7,76.7",Suburban,Married,76,21,87,2,2,Corporate Auto,Corporate L3,Offer1,Branch,364.8,Four-Door Car,2,low
18,Extended,Master,Unemployed,M,0,"28.5,78.7",Suburban,Single,128,7,26,3,7,Corporate Auto,Corporate L3,Offer1,Call Center,1051.2,SUV,2,low
11156,Basic,High School or Below,Employed,F,66685,"13.3,79.1",Rural,Married,67,35,50,2,2,Personal Auto,Personal L2,Offer2,Call Center,38.763897,Two-Door Car,1,low
10631,Basic,College,Employed,F,67840,"17.3,79.2",Rural,Married,112,34,56,0,5,Personal Auto,Personal L3,Offer2,Web,83.240006,SUV,3,high
11121,Basic,High School or Below,Employed,M,69853,"19,72.1",Rural,Married,114,15,42,2,3,Personal Auto,Personal L1,Offer1,Call Center,244.278662,SUV,2,high
10915,Extended,Doctor,Medical Leave,M,22664,"17.6,76.9",Suburban,Married,92,4,7,0,1,Personal Auto,Personal L2,Offer4,Agent,568.58486,Four-Door Car,2,low
3037,Basic,Bachelor,Disabled,M,22000,"18.9,72.9",Suburban,Married,69,27,36,0,1,Personal Auto,Personal L3,Offer2,Web,383.224514,Two-Door Car,2,low
5161,Premium,High School or Below,Employed,F,65348,"19.3,71",Rural,Married,NA,9,92,0,9,Personal Auto,Personal L2,Offer1,Agent,12.252847,SUV,3,high
9628,Extended,Bachelor,Employed,M,79797,"18.8,72.5",Rural,Divorced,84,27,46,0,1,Corporate Auto,Corporate L2,Offer4,Branch,31.755601,Two-Door Car,2,low
7374,Extended,High School or Below,Unemployed,M,0,"18,78.2",Suburban,Single,133,4,58,0,3,Special Auto,Special L2,Offer2,Agent,1361.993232,Sports Car,3,high
2920,Extended,High School or Below,Unemployed,F,0,"13.2,80.3",Suburban,Single,96,12,35,1,2,Personal Auto,Personal L1,Offer3,Branch,844.481918,Two-Door Car,2,high
2889,Extended,College,Employed,F,70263,"19.1,73.9",Rural,Married,93,30,66,0,5,Personal Auto,Personal L2,Offer2,Call Center,7.345946,Two-Door Car,3,low
411,Extended,Bachelor,Employed,F,72540,"18.5,72.4",Suburban,Married,88,7,3,0,2,Personal Auto,Personal L2,Offer2,Call Center,631.743039,Two-Door Car,2,high
8255,Basic,Doctor,Employed,F,76474,"17.3,79.7",Suburban,Married,74,4,79,2,1,Personal Auto,Personal L2,Offer4,Web,355.2,Four-Door Car,3,low
2105,Premium,High School or Below,Employed,F,24581,"19.4,72.4",Suburban,Married,101,2,86,0,2,Personal Auto,Personal L3,Offer1,Branch,484.8,Four-Door Car,2,high
9034,Basic,Bachelor,Employed,F,51790,"18.9,73.2",Suburban,Married,71,12,43,0,1,Personal Auto,Personal L3,Offer2,Agent,340.8,Four-Door Car,1,low
8071,Extended,College,Employed,M,20396,"18.3,73.4",Suburban,Married,76,26,2,1,4,Corporate Auto,Corporate L3,Offer1,Web,350.4,Four-Door Car,2,low
4323,Basic,Bachelor,Employed,F,44667,"19.6,73.4",Urban,Single,65,25,53,0,2,NA,Personal L2,Offer1,Web,245.661376,Four-Door Car,2,low
11426,NA,High School or Below,Employed,F,69096,"17.3,77.8",Rural,Married,99,24,32,0,2,Corporate Auto,Corporate L3,Offer1,Agent,64.669515,Four-Door Car,2,high
6781,Extended,Bachelor,Unemployed,F,0,"20.3,73.2",Suburban,Single,91,7,14,1,1,Personal Auto,Personal L2,Offer1,Call Center,655.2,Four-Door Car,2,low
6019,Basic,High School or Below,Unemployed,F,0,"16.8,78.1",Suburban,Single,74,26,34,3,2,Personal Auto,Personal L3,Offer1,Branch,712.619939,Four-Door Car,3,low
4899,Basic,Master,Employed,F,80358,"17.1,79.5",Urban,Married,116,19,2,0,1,Personal Auto,Personal L3,Offer4,Agent,443.637243,SUV,1,low
11238,Basic,Bachelor,Disabled,F,19864,"22.3,87.6",Suburban,Divorced,63,22,96,0,1,Personal Auto,Personal L3,Offer1,Web,352.394515,Four-Door Car,2,low
10930,Basic,Bachelor,Unemployed,M,0,"19,73.5",Urban,Married,74,0,52,0,2,Personal Auto,Personal L1,Offer1,Branch,246.489123,Four-Door Car,2,low
5454,Basic,High School or Below,Employed,F,93416,"18.8,73.3",Suburban,Single,63,18,1,0,3,Personal Auto,Personal L2,Offer2,Web,307.2,Four-Door Car,1,low
3742,Basic,Bachelor,Unemployed,M,0,"18.9,75",Suburban,Single,73,9,83,0,6,Personal Auto,Personal L3,Offer2,Call Center,525.6,Two-Door Car,3,low
10232,Basic,Master,Employed,M,88768,"18.7,72.9",Urban,Single,68,24,28,0,4,Personal Auto,Personal L3,Offer2,Call Center,174.046849,Four-Door Car,3,low
2975,Basic,College,Employed,M,93004,"17.5,78.5",Urban,Married,63,31,2,0,2,Corporate Auto,Corporate L3,Offer1,Branch,205.957043,Four-Door Car,2,low
3281,Basic,College,Employed,M,37876,"17.2,76.1",Urban,Single,69,13,15,0,1,Corporate Auto,Corporate L2,Offer2,Agent,300.056383,Four-Door Car,2,low
4806,Extended,High School or Below,Employed,F,47528,"17.1,78.5",Urban,Married,77,10,73,1,1,Personal Auto,Personal L3,Offer2,Agent,277.582137,Four-Door Car,2,low
3282,Basic,High School or Below,Unemployed,F,0,"22.7,88.4",Suburban,Single,67,10,75,0,7,Special Auto,Special L2,Offer2,Branch,482.4,Four-Door Car,2,low
8291,Premium,College,Employed,M,60475,"18.7,72.7",Suburban,Married,107,9,18,0,1,Personal Auto,Personal L3,Offer2,Branch,513.6,Four-Door Car,2,low
6842,Extended,High School or Below,Employed,F,93489,"12.8,80.3",Rural,Divorced,84,16,72,0,1,Corporate Auto,Corporate L3,Offer2,Agent,104.280764,Four-Door Car,2,low
8241,Basic,College,Employed,M,57561,"18.9,73.1",Suburban,Married,62,18,57,1,2,Corporate Auto,Corporate L3,Offer1,Agent,298.430234,Four-Door Car,2,high
7387,Extended,College,Employed,F,39075,"18.1,79.1",Rural,Married,89,22,50,0,1,Personal Auto,Personal L2,Offer1,Call Center,142.415244,Two-Door Car,2,low
7224,Extended,High School or Below,Employed,F,81081,"18.7,73.2",Urban,Married,79,20,25,0,1,NA,Personal L3,Offer2,Agent,224.888004,Two-Door Car,2,low
3398,Basic,High School or Below,Employed,F,20072,"19.4,74",Suburban,Married,70,26,34,0,2,Personal Auto,Personal L3,Offer2,Agent,487.814322,Four-Door Car,2,low
7360,Basic,High School or Below,Unemployed,M,0,"13.4,79.2",Suburban,Married,68,28,23,1,9,Personal Auto,Personal L2,Offer3,Web,326.4,Four-Door Car,2,low
4688,Basic,Bachelor,Employed,M,67798,"12.8,80.3",Suburban,Divorced,69,1,78,0,9,Personal Auto,Personal L3,Offer1,Agent,331.2,Four-Door Car,2,low
7305,Basic,College,Employed,F,99205,"17.1,76.2",Urban,Married,68,7,21,0,1,Personal Auto,Personal L2,Offer2,Branch,323.246017,Two-Door Car,2,low
4629,Premium,High School or Below,Employed,F,76157,"22.6,87.2",Suburban,Married,116,15,80,0,1,Personal Auto,Personal L1,Offer2,Call Center,556.8,Two-Door Car,3,low
11492,Extended,High School or Below,Retired,F,10312,"13.1,80.5",Suburban,Married,78,10,63,0,1,Personal Auto,Personal L3,Offer2,Agent,486.278557,Four-Door Car,1,low
8792,Extended,College,Disabled,F,18213,"19.2,73.4",Suburban,Divorced,96,12,43,1,1,Corporate Auto,Corporate L2,Offer1,Branch,460.8,Four-Door Car,1,low
10825,Basic,High School or Below,Employed,F,70988,"18.4,72.8",Suburban,Married,65,3,82,0,7,Personal Auto,Personal L1,Offer3,Web,312,Four-Door Car,2,low
4533,Extended,High School or Below,Unemployed,M,0,"22.2,88.1",Suburban,Married,84,14,66,0,3,Special Auto,Special L2,Offer4,Web,403.2,Two-Door Car,2,low
4232,Basic,Bachelor,Employed,F,71644,"17.9,78",Suburban,Married,105,19,83,0,2,Corporate Auto,Corporate L3,Offer1,Call Center,504,SUV,2,high
888,NA,Bachelor,Disabled,M,18174,"19.1,72.5",Suburban,Married,65,9,0,0,3,Corporate Auto,Corporate L2,Offer4,Branch,433.160284,Four-Door Car,2,low
1901,Extended,College,Employed,F,49419,"29,75.5",Urban,Married,77,3,34,0,4,Personal Auto,Personal L2,Offer2,Web,203.296071,Four-Door Car,2,low
1310,Basic,High School or Below,Employed,M,37388,"17.2,80.1",Suburban,Married,117,30,21,0,5,Corporate Auto,Corporate L1,Offer4,Branch,561.6,SUV,2,high
11352,Basic,Bachelor,Unemployed,F,0,"19,71.7",Suburban,Married,64,34,47,0,7,Personal Auto,Personal L2,Offer2,Agent,307.2,Four-Door Car,3,low
9617,Basic,College,Unemployed,F,0,"28.5,77.7",Suburban,Single,117,12,43,NA,1,Corporate Auto,Corporate L3,Offer1,Agent,871.2,SUV,3,low
2689,Basic,High School or Below,Unemployed,F,0,"28.8,77.8",Suburban,Single,64,27,32,3,5,Personal Auto,Personal L1,Offer1,Agent,575.890362,Four-Door Car,3,low
5975,Extended,High School or Below,Unemployed,F,0,"16.8,77.5",Suburban,Single,78,22,3,0,2,Personal Auto,Personal L3,Offer1,Web,732.340362,Four-Door Car,3,low
7753,Basic,College,Employed,M,54010,"13,80.3",Suburban,Married,69,5,89,0,1,Personal Auto,Personal L2,Offer2,Branch,331.2,Four-Door Car,2,low
4067,NA,College,Employed,F,78374,"19.2,72.4",Suburban,Married,NA,28,92,NA,2,Personal Auto,Personal L3,Offer2,Agent,374.4,Four-Door Car,2,high
229,Extended,High School or Below,Employed,F,86073,"13,80.6",Rural,Married,136,3,32,0,1,Corporate Auto,Corporate L3,Offer4,Agent,333.5671,Sports Car,2,low
7828,Extended,Bachelor,Employed,F,42570,"13.1,79.1",Urban,Married,128,5,52,0,2,Personal Auto,Personal L2,Offer2,Agent,587.409205,SUV,1,high
3536,Basic,High School or Below,Employed,M,71600,"13,79.6",Rural,Married,63,17,43,0,7,Personal Auto,Personal L2,Offer2,Call Center,46.158117,Two-Door Car,2,low
239,Extended,Bachelor,Unemployed,F,0,"29.3,76.3",Suburban,Single,126,28,13,0,1,NA,Personal L2,Offer1,Agent,856.8,Sports Car,2,low
11018,Basic,High School or Below,Employed,F,52275,"18.6,72.9",Suburban,Married,62,6,88,0,5,Corporate Auto,Corporate L3,Offer3,Branch,374.240783,Four-Door Car,2,low
6609,Extended,College,Unemployed,F,0,"19.4,71.8",Suburban,Single,84,8,30,0,7,Personal Auto,Personal L1,Offer3,Agent,604.8,Four-Door Car,3,low
2594,Basic,College,Employed,M,58089,"22.8,87.9",Suburban,Married,118,31,83,0,1,Personal Auto,Personal L3,Offer1,Agent,566.4,SUV,2,low
4247,Basic,College,Employed,F,50876,"17.3,76.9",Urban,Married,61,13,60,0,1,Personal Auto,Personal L2,Offer1,Agent,171.248196,Four-Door Car,2,low
1725,Premium,College,Employed,M,21733,"29.4,76.9",Suburban,Married,112,7,9,0,3,Personal Auto,Personal L1,Offer3,Agent,682.422936,Four-Door Car,1,low
3124,Basic,Bachelor,Employed,M,61844,"28.8,75.8",Suburban,Divorced,106,19,74,NA,2,Personal Auto,Personal L2,Offer1,Call Center,508.8,Sports Car,3,high
5633,Basic,College,Employed,F,37313,"22.8,89",Urban,Single,62,34,39,0,6,Personal Auto,Personal L2,Offer3,Branch,246.57631,Four-Door Car,2,low
8283,Basic,High School or Below,Employed,F,85132,"28,77.2",Urban,Married,106,0,60,5,3,Personal Auto,Personal L2,Offer1,Web,501.134524,SUV,2,low
6213,Basic,High School or Below,Employed,F,40602,"22.7,88.2",Urban,Single,105,14,84,0,2,Personal Auto,Personal L3,Offer2,Branch,459.895876,Sports Car,2,high
4784,Extended,High School or Below,Employed,F,62053,"18,78.1",Urban,Married,134,3,89,0,5,Personal Auto,Personal L3,Offer1,Web,614.03209,SUV,2,high
6604,Extended,College,Unemployed,F,0,"17.2,79.6",Suburban,Married,96,19,55,0,7,Corporate Auto,Corporate L1,Offer1,Agent,470.4,Four-Door Car,2,low
2799,Basic,College,Employed,F,38713,"22.8,87.7",Suburban,Divorced,66,31,69,4,6,Personal Auto,Personal L3,Offer2,Call Center,316.8,Four-Door Car,2,low
4918,Extended,Bachelor,Employed,F,92914,"19.4,73.1",Suburban,Married,136,24,55,0,8,Personal Auto,Personal L1,Offer1,Agent,979.2,Sports Car,1,high
5129,Extended,College,Unemployed,M,0,"28.3,77.2",Suburban,Married,131,0,80,0,1,Personal Auto,Personal L1,Offer2,Agent,628.8,SUV,1,low
6695,Basic,College,Employed,M,51675,"17.6,79.7",Suburban,Married,197,15,92,NA,9,Corporate Auto,Corporate L2,Offer1,Agent,1367.199081,Luxury Car,3,high
1053,Extended,Master,Employed,F,29673,"19.3,73.3",Urban,Single,92,21,49,2,1,Corporate Auto,Corporate L3,Offer2,Branch,328.348506,Two-Door Car,2,low
3701,Extended,Doctor,Employed,F,36537,"16.7,78.4",Rural,Single,85,19,4,0,2,Personal Auto,Personal L1,Offer1,Web,165.309001,Four-Door Car,2,high
4301,Premium,College,Unemployed,F,0,"17.1,78",Suburban,Single,NA,0,42,0,1,Corporate Auto,Corporate L3,Offer2,Branch,609.801279,Four-Door Car,2,low
11244,Basic,High School or Below,Employed,F,21375,"19.2,73.2",Suburban,Married,65,14,66,0,1,Corporate Auto,Corporate L3,Offer3,Call Center,312,Four-Door Car,1,low
3195,Basic,College,Unemployed,F,0,"18.2,72",Suburban,Married,65,7,28,0,1,Personal Auto,Personal L3,Offer2,Branch,312,Four-Door Car,2,low
8504,Basic,College,Employed,F,50071,"17.4,79.3",Rural,Single,NA,3,32,0,1,Corporate Auto,Corporate L3,Offer2,Agent,18.918935,Two-Door Car,2,low
8379,Premium,Bachelor,Unemployed,F,0,"28.4,77.4",Suburban,Single,186,1,12,2,1,NA,Special L2,Offer1,Agent,1441.843837,SUV,3,low
8260,Extended,High School or Below,Unemployed,M,0,"19.2,74.3",Suburban,Married,126,19,17,0,4,Personal Auto,Personal L3,Offer3,Branch,604.8,SUV,2,high
1168,NA,College,Employed,F,61987,"12.3,79.2",Suburban,Married,125,24,4,0,1,Personal Auto,Personal L3,Offer2,Branch,723.301363,SUV,2,low
3354,Basic,Bachelor,Unemployed,F,0,"19.1,72.9",Rural,Married,106,15,30,0,1,Personal Auto,Personal L3,Offer3,Agent,117.229971,SUV,2,low
3190,Basic,College,Employed,M,70082,"19.5,73.4",Suburban,Married,119,17,23,0,1,Personal Auto,Personal L2,Offer1,Web,571.2,SUV,3,low
1809,Extended,Doctor,Employed,F,39786,"16.7,77.3",Urban,Married,91,2,91,1,9,Personal Auto,Personal L2,Offer1,Web,365.835977,Four-Door Car,2,low
1415,Extended,College,Unemployed,F,0,"19.3,72.6",Suburban,Divorced,123,5,35,2,1,Corporate Auto,Corporate L3,Offer1,Branch,590.4,SUV,2,low
9139,Extended,High School or Below,Employed,M,39335,"22.5,87.9",Suburban,Married,201,8,36,0,2,Personal Auto,Personal L1,Offer1,Agent,1254.137899,Luxury SUV,2,high
4293,Basic,College,Retired,M,10621,"28,79.3",Suburban,Married,118,0,92,0,1,Personal Auto,Personal L3,Offer2,Agent,561.6,SUV,2,low
1608,Basic,High School or Below,Employed,F,76912,"19.2,73.4",Rural,Married,116,0,55,2,2,Corporate Auto,Corporate L3,Offer4,Agent,169.226996,Sports Car,2,high
2884,NA,Bachelor,Employed,F,99517,"19.3,73",Rural,Divorced,109,2,93,0,3,Personal Auto,Personal L2,Offer2,Agent,239.905208,Four-Door Car,2,low
5819,Basic,College,Employed,F,87957,"19.1,74.7",Suburban,Divorced,61,31,63,0,2,Personal Auto,Personal L3,Offer3,Agent,308.321335,Four-Door Car,3,low
4585,Basic,College,Employed,F,27800,"22.3,88.2",Suburban,Single,67,9,78,0,1,NA,Personal L2,Offer4,Web,321.6,Two-Door Car,2,low
6757,Basic,Bachelor,Employed,M,47590,"17.7,80.2",Rural,Single,119,14,25,0,1,Special Auto,Special L3,Offer1,Branch,121.327914,SUV,2,low
117,Basic,Bachelor,Employed,F,94812,"28.8,78.2",Rural,Married,70,11,40,0,1,Personal Auto,Personal L3,Offer2,Branch,121.025058,Four-Door Car,2,low
8536,Basic,College,Disabled,M,26708,"23.1,88.2",Suburban,Married,108,5,65,NA,2,NA,Personal L3,Offer1,Agent,513.6,SUV,2,high
4244,Premium,Bachelor,Employed,M,25708,"18.9,74",Suburban,Divorced,118,21,44,0,2,Personal Auto,Personal L1,Offer1,Branch,566.4,Four-Door Car,3,high
924,NA,NA,Employed,NA,73643,"16.9,78.2",Rural,NA,89,7,75,0,1,Personal Auto,Personal L1,NA,NA,74.350893,NA,NA,low
11340,Extended,Bachelor,Medical Leave,F,12287,"12.6,80",Suburban,Single,99,11,49,0,1,Personal Auto,Personal L3,Offer2,Call Center,712.8,Four-Door Car,3,low
6454,Basic,Bachelor,Employed,M,58498,"28.9,76.9",Suburban,Married,67,6,1,3,1,Personal Auto,Personal L3,Offer2,Call Center,321.6,Four-Door Car,3,low
712,Basic,High School or Below,Employed,M,75497,"12.8,80.7",Urban,Single,67,29,31,0,2,Personal Auto,Personal L3,Offer3,Branch,299.635989,Four-Door Car,2,low
6042,Basic,High School or Below,Medical Leave,F,20815,"28.5,76.2",Urban,Divorced,107,25,66,0,3,Special Auto,Special L1,Offer1,Agent,363.613596,SUV,3,low
2490,Extended,College,Unemployed,F,0,"29.3,77.4",Suburban,Single,NA,17,73,0,1,Personal Auto,Personal L3,Offer2,Web,609.6,Sports Car,2,low
4932,NA,College,NA,F,?,"NA,NA",NA,Married,92,8,33,0,2,Personal Auto,Personal L3,Offer1,Call Center,441.6,NA,NA,high
6490,Extended,High School or Below,Employed,F,66676,"23.1,86.7",Suburban,Married,97,0,40,0,1,Corporate Auto,Corporate L3,Offer3,Agent,558.099357,Four-Door Car,3,low
6986,Basic,High School or Below,Unemployed,M,0,"28.1,75.7",Suburban,Single,107,22,96,0,4,Personal Auto,Personal L2,Offer4,Web,770.4,SUV,2,low
6684,Extended,High School or Below,Employed,F,24631,"28.2,77.6",Suburban,Married,83,25,87,1,2,Personal Auto,Personal L3,Offer2,Web,398.4,Four-Door Car,1,high
4516,Basic,Bachelor,Employed,M,59665,"29.5,76.5",Urban,Single,62,33,3,1,1,Personal Auto,Personal L3,Offer1,Agent,167.138119,Two-Door Car,2,low
6303,Premium,NA,Unemployed,NA,0,"12.9,79.6",Suburban,NA,173,26,14,0,NA,NA,NA,NA,NA,1474.267145,SUV,2,high
2137,Extended,College,Employed,F,21604,"19.2,73.2",Suburban,Divorced,79,14,28,NA,1,Corporate Auto,Corporate L3,Offer1,Branch,379.2,Four-Door Car,2,low
11165,NA,Bachelor,Employed,M,94804,"19.1,72.9",Suburban,Married,114,14,86,NA,1,Personal Auto,Personal L2,Offer2,Branch,542.4,SUV,1,low
8355,Premium,College,Employed,M,58842,"22.2,89.2",Suburban,Married,110,6,74,0,1,Personal Auto,Personal L2,Offer2,Branch,528,Four-Door Car,2,low
4157,Extended,High School or Below,Unemployed,M,0,"17.6,77.7",Suburban,Married,96,21,18,0,3,Personal Auto,Personal L3,Offer2,Call Center,460.8,Four-Door Car,3,low
7585,Basic,High School or Below,Unemployed,M,0,"28.5,76.4",Suburban,Single,69,14,10,1,1,Personal Auto,Personal L3,Offer1,Branch,757.89114,Four-Door Car,2,low
4797,Basic,College,Unemployed,F,0,"12.5,79.2",Suburban,Single,74,23,31,NA,3,Personal Auto,Personal L2,Offer1,Agent,599.375099,Four-Door Car,2,low
1739,Basic,Bachelor,Employed,F,75963,"19.4,73.9",Urban,Single,70,14,93,0,5,NA,Corporate L2,Offer2,Call Center,307.139132,Four-Door Car,3,low
2492,Premium,Master,Employed,M,57394,"19.1,73.7",Urban,Married,106,8,11,0,3,Personal Auto,Personal L3,Offer4,Call Center,316.492058,Four-Door Car,2,low
10562,Extended,High School or Below,Employed,F,57693,"18.1,72.3",Suburban,Divorced,137,11,73,0,1,Personal Auto,Personal L3,Offer1,Branch,694.357961,SUV,2,low
1838,NA,College,Employed,M,71269,"17.9,78.1",Rural,Divorced,NA,2,52,2,2,NA,Personal L2,Offer1,Branch,111.823103,Four-Door Car,2,high
143,Extended,Doctor,Employed,M,56270,"17.2,78.6",Suburban,Married,83,23,2,0,4,Personal Auto,Personal L2,Offer2,Branch,398.4,Four-Door Car,2,low
2660,Extended,Bachelor,Employed,M,78092,"28.5,76.5",Urban,Married,84,34,13,0,1,Corporate Auto,Corporate L2,Offer2,Branch,344.015386,Four-Door Car,2,low
6527,Basic,Bachelor,Employed,F,59207,"22.4,88.7",Urban,Single,NA,31,9,0,3,Personal Auto,Personal L3,Offer1,Agent,534.653787,Luxury SUV,2,high
11356,Basic,High School or Below,Unemployed,M,0,"22.6,87.3",Suburban,Married,115,7,65,NA,2,Personal Auto,Personal L2,Offer1,Agent,552,SUV,2,high
6557,Basic,High School or Below,Employed,M,51066,"17.2,78.2",Suburban,Single,74,23,0,0,8,Corporate Auto,Corporate L3,Offer2,Call Center,787.993313,Four-Door Car,2,low
7019,Extended,College,Retired,M,23091,"18.7,73.1",Suburban,Married,96,28,90,5,5,Personal Auto,Personal L1,Offer1,Agent,460.8,Four-Door Car,2,low
1785,Extended,Bachelor,Unemployed,F,0,"19.3,71.7",Suburban,Single,132,17,34,0,3,Personal Auto,Personal L3,Offer1,Branch,950.4,SUV,2,high
